-19,9,117,14,34,112,0,19,107,-9,29,93,197800,0,
-19,9,117,14,-19,122,0,14,107,-9,29,102,197900,0,
-4,-4,83,-4,14,102,-4,24,112,-14,14,98,198000,0,
-4,-9,49,4,14,98,9,4,112,-14,14,98,198100,0,
-9,-9,78,4,14,98,9,4,112,-14,39,98,198200,0,
-14,-4,107,9,19,98,4,19,122,-9,29,98,198300,0,
-14,-4,107,53,-4,102,-4,53,107,-4,24,112,198400,0,
-19,-4,112,9,19,112,9,0,112,-9,24,102,198500,0,
-24,-4,102,4,19,122,19,19,112,-9,24,102,198600,0,
-4,4,102,4,19,122,19,19,112,-4,24,117,198700,0,
-4,4,102,0,24,107,-14,29,117,0,9,107,198800,0,
-4,-29,127,0,19,137,4,14,112,4,39,127,198900,0,
-9,4,107,9,14,117,4,9,122,-9,29,98,199000,0,
-14,4,98,9,19,107,-9,24,132,-9,29,98,199100,0,
-4,0,102,9,19,107,4,19,102,0,24,112,199200,0,
-4,0,102,9,4,107,4,19,102,-9,19,112,199300,0,
-4,0,107,19,58,98,0,9,127,-4,29,107,199400,0,
9,4,98,0,19,117,4,4,117,-4,29,107,199500,0,
-9,-9,83,4,9,107,4,9,112,-4,14,112,199600,0,
-14,-4,88,4,9,107,0,4,107,-9,14,102,199700,0,
-14,-4,88,4,24,132,0,4,107,-14,14,98,199800,0,
-29,19,93,4,14,68,29,4,112,-9,14,98,199900,0,
-9,-4,107,14,14,122,4,-19,127,-9,14,98,200000,0,
-9,-9,107,9,9,107,9,0,107,-19,24,107,200100,0,
-9,-9,107,9,9,107,0,14,122,24,19,88,200200,0,
-4,-14,107,29,14,112,0,14,122,-14,9,132,200300,0,
-4,-4,107,19,9,68,4,4,98,-4,24,102,200400,0,
0,4,88,9,14,127,14,9,117,-4,24,102,200500,0,
-14,-4,102,0,24,117,-4,14,127,-4,24,102,200600,0,
-14,-4,102,0,24,117,-4,4,137,4,29,88,200700,0,
-9,0,98,14,-4,117,9,4,112,0,4,112,200800,0,
-4,-14,83,19,4,117,9,4,112,0,4,112,200900,0,
-4,-4,93,9,14,98,-9,14,107,-14,29,93,201000,0,
-4,-4,93,14,9,117,-9,14,112,-9,9,102,201100,0,
-4,24,122,14,9,117,-9,4,127,-9,34,112,201200,0,
-14,0,112,24,4,107,0,4,93,-4,14,102,201300,0,
-19,0,127,0,4,117,0,4,93,-4,14,102,201400,0,
-9,14,102,14,4,107,0,4,107,-4,24,107,201500,0,
-9,14,102,24,4,112,-9,4,132,-4,19,98,201600,0,
0,14,112,24,4,112,-4,14,127,-9,24,98,201700,0,
9,-4,107,-4,29,127,-4,4,107,-9,29,117,201800,0,
-9,9,98,9,14,112,-4,4,107,-9,29,117,201900,0,
-9,9,98,9,9,102,-4,19,127,-4,24,112,202000,0,
-19,9,107,19,14,102,-4,14,102,-4,4,127,202100,0,
-9,-9,112,19,14,102,0,4,107,-9,24,112,202200,0,
-9,9,83,4,29,93,0,9,127,-14,29,102,202300,0,
-14,9,98,9,14,112,-4,9,117,-14,29,102,202400,0,
-14,9,98,-9,19,132,-4,9,117,-4,19,93,202500,0,
4,0,93,0,14,122,-4,9,117,-9,19,98,202600,0,
-34,19,117,0,14,122,-4,9,112,0,14,117,202700,0,
-9,4,122,4,4,83,-4,9,112,0,14,117,202800,0,
-14,0,107,9,24,102,-4,19,122,-4,29,142,202900,0,
-14,0,107,0,24,112,-4,19,122,0,34,117,203000,0,
-14,0,83,9,14,112,9,14,112,-9,9,107,203100,0,
-9,0,102,9,14,112,9,4,122,0,14,107,203200,0,
-9,-4,88,14,9,73,4,9,107,0,14,107,203300,0,
-9,-4,88,14,19,98,4,14,107,-4,39,107,203400,0,
0,4,127,0,19,112,4,14,107,-9,9,98,203500,0,
-9,-4,142,0,0,98,4,19,98,4,4,107,203600,0,
-14,0,93,0,0,98,4,0,112,0,14,117,203700,0,
-4,9,93,0,14,102,-9,4,112,0,14,117,203800,0,
-4,9,93,0,24,127,4,9,98,4,19,88,203900,0,
-9,0,98,4,4,132,-9,14,98,-4,34,117,204000,0,
-9,-4,102,9,14,102,-9,14,98,-9,14,112,204100,0,
-24,0,112,14,19,112,0,4,122,-9,14,112,204200,0,
-24,0,112,14,19,112,0,9,93,-9,34,83,204300,0,
-24,-9,102,4,19,117,-4,4,98,4,34,122,204400,0,
-4,-9,93,24,14,102,-4,14,122,-9,14,98,204500,0,
-4,0,112,14,29,98,-4,14,122,-14,29,122,204600,0,
-14,4,107,4,19,112,-9,4,98,-14,29,122,204700,0,
-14,4,107,4,19,112,9,4,68,-19,29,117,204800,0,
4,19,88,4,9,127,4,4,102,-24,14,102,204900,0,
0,9,98,14,4,122,0,4,112,-9,14,102,205000,0,
-4,0,107,19,9,88,0,4,112,-9,14,122,205100,0,
-14,-4,107,14,24,102,0,19,93,-9,14,122,205200,0,
-14,-4,107,14,24,102,4,9,122,4,4,122,205300,0,
0,-4,107,9,19,102,14,9,112,-9,14,102,205400,0,
-14,-9,107,24,0,88,9,0,122,-14,19,112,205500,0,
-24,0,107,24,9,102,0,9,112,-14,19,112,205600,0,
-24,0,107,9,4,112,0,9,112,-4,24,112,205700,0,
-14,9,112,9,4,112,-4,9,102,0,24,107,205800,0,
-24,-9,107,0,19,117,0,4,132,-14,29,93,205900,0,
-9,-9,112,0,14,122,14,4,127,0,19,102,206000,0,
-19,9,112,9,19,98,4,4,122,0,19,102,206100,0,
-19,9,112,4,29,112,4,4,122,-4,19,112,206200,0,
-19,0,93,4,29,112,-4,14,137,-4,19,98,206300,0,
-4,-9,102,0,24,102,9,4,156,-9,24,117,206400,0,
-14,9,122,29,9,117,9,0,102,-24,29,98,206500,0,
-14,9,122,39,14,112,4,4,102,-24,29,98,206600,0,
-29,4,83,9,4,112,4,4,102,-19,19,93,206700,0,
0,0,44,9,4,112,4,14,132,-19,39,102,206800,0,
-4,-4,93,4,24,117,-4,19,127,-14,24,117,206900,0,
0,-14,107,0,14,127,9,14,117,-9,29,107,207000,0,
0,-14,107,4,39,83,4,19,107,-9,29,107,207100,0,
