-24,9,102,0,24,117,-14,24,112,-14,34,112,116300,0,
-9,-9,122,0,14,63,9,4,122,-14,34,112,116400,0,
-4,9,98,14,14,112,0,9,127,-24,39,112,116500,0,
-4,9,98,19,14,127,-14,4,117,-29,24,98,116600,0,
-24,0,112,19,14,127,-9,9,127,0,29,127,116700,0,
-14,4,102,-4,24,132,0,14,117,-9,34,112,116800,0,
-4,-4,102,0,14,117,0,14,117,-9,34,112,116900,0,
-4,-9,112,9,9,142,4,0,112,-14,34,117,117000,0,
-4,-9,112,14,19,112,-14,14,93,14,4,102,117100,0,
0,0,78,14,19,112,0,0,112,0,9,117,117200,0,
29,-19,93,0,14,122,4,9,122,-9,29,127,117300,0,
-9,0,88,4,14,122,4,9,122,-9,29,127,117400,0,
0,-9,107,4,14,117,0,9,112,-14,24,122,117500,0,
0,-9,107,-4,24,117,-4,14,107,-4,29,98,117600,0,
-14,-4,127,-4,24,117,-9,0,137,-9,14,117,117700,0,
0,-14,107,0,-19,122,-4,14,127,-9,14,117,117800,0,
-9,-19,117,4,9,132,-4,14,117,-9,39,83,117900,0,
-9,-19,117,-4,24,112,-4,14,117,-4,24,112,118000,0,
-9,-19,107,0,14,117,0,4,142,-24,29,112,118100,0,
-19,9,112,0,14,117,19,9,107,-19,34,112,118200,0,
-9,-4,117,4,24,88,4,4,137,-19,34,112,118300,0,
-24,4,112,4,24,112,0,14,122,-4,24,117,118400,0,
-24,4,112,-4,24,117,0,14,122,-14,4,127,118500,0,
-14,4,102,-4,24,122,4,9,122,0,19,107,118600,0,
-19,-19,112,-4,24,107,-4,19,102,-9,29,107,118700,0,
-14,14,88,-4,24,107,-14,29,117,-9,29,107,118800,0,
-9,-4,102,14,14,122,19,4,122,-14,19,127,118900,0,
-9,-4,102,9,14,112,4,4,127,9,29,117,119000,0,
-14,0,122,4,14,127,4,4,127,0,34,98,119100,0,
-9,-4,107,-4,9,137,0,14,117,-19,24,98,119200,0,
-14,-9,98,-4,9,137,24,14,107,-19,24,98,119300,0,
-14,-9,98,4,19,112,4,4,127,-9,24,122,119400,0,
-9,-4,102,9,4,107,-4,9,127,-24,34,117,106000,0,
-9,-4,102,9,4,107,14,4,117,-24,34,117,106100,0,
-19,-4,98,19,0,117,-4,14,122,-24,29,88,106200,0,
-4,0,107,4,24,107,-4,14,122,14,24,102,106300,0,
-29,0,107,4,24,127,0,9,127,-19,19,88,106400,0,
-29,0,107,-4,19,122,9,14,107,-19,9,117,106500,0,
-19,9,107,9,9,117,9,4,122,-19,9,117,106600,0,
-4,0,98,9,9,117,-4,9,112,-29,29,127,106700,0,
-14,4,107,9,24,112,-4,9,112,-9,39,117,106800,0,
-9,-9,102,4,19,83,4,0,117,-9,9,112,106900,0,
-9,-9,102,9,19,112,-4,14,122,-14,9,102,107000,0,
-9,4,98,4,14,132,-4,19,127,-14,9,102,107100,0,
-14,4,83,4,14,132,-9,14,127,-14,34,132,107200,0,
-14,-4,107,14,9,117,-9,14,127,-19,24,107,107300,0,
-29,4,122,29,0,137,4,9,98,-14,24,127,107400,0,
-29,4,122,9,14,122,0,9,117,-14,24,127,107500,0,
-14,-9,102,9,4,112,9,4,117,-24,34,83,107600,0,
-19,-4,107,9,4,112,0,4,112,-9,9,112,107700,0,
-14,0,102,0,24,137,-14,19,122,-4,34,112,107800,0,
-14,0,102,14,29,98,-14,19,122,-4,24,107,107900,0,
-24,-9,132,-4,24,98,9,0,132,-4,24,107,108000,0,
-4,4,112,14,24,117,4,44,117,0,9,107,108100,0,
-14,-14,98,14,24,117,0,9,122,-14,4,132,108200,0,
-4,4,122,-9,24,98,0,19,112,-14,29,112,108300,0,
-4,4,122,0,24,156,0,19,112,0,19,102,108400,0,
-14,-9,102,0,9,132,-9,14,127,0,19,102,108500,0,
-14,29,112,14,4,122,-4,29,117,-14,9,112,108600,0,
-29,19,132,14,4,122,14,9,107,-4,34,107,108700,0,
-9,-9,107,14,4,117,9,4,122,-19,39,88,108800,0,
-9,-9,107,0,4,102,0,19,122,-14,29,98,108900,0,
-19,4,107,9,24,127,0,19,122,-14,29,98,109000,0,
-29,19,117,9,24,102,4,9,117,-4,29,102,109100,0,
-14,9,93,0,14,127,9,0,117,-9,29,112,106000,0,
-14,9,93,0,14,127,9,0,117,-9,49,117,106100,0,
-4,-9,112,14,39,127,4,19,107,-19,24,102,106200,0,
-4,-9,98,4,14,117,-9,14,132,0,24,93,106300,0,
0,-4,112,24,0,102,0,9,122,-19,39,107,106400,0,
0,-4,112,4,14,112,-9,4,98,-19,39,107,106500,0,
-9,-9,122,4,14,112,9,0,112,-4,24,122,106600,0,
-14,-4,117,9,0,122,9,0,112,-53,53,156,106700,0,
-9,0,112,-4,9,98,0,9,102,-24,24,107,106800,0,
-9,9,107,4,4,122,-9,4,122,-14,19,107,106900,0,
-9,9,107,4,19,117,-14,9,137,-14,19,107,107000,0,
-19,-9,112,4,19,117,-9,14,107,-9,39,117,107100,0,
-9,-4,73,4,4,63,-9,14,107,-19,39,102,107200,0,
-9,0,127,0,29,117,9,19,112,-14,14,132,107300,0,
-9,-4,98,0,4,127,9,4,112,-19,34,117,107400,0,
-9,-4,98,9,34,98,-4,4,122,-19,34,117,107500,0,
-9,0,102,9,34,98,0,14,107,-24,39,102,107600,0,
-24,0,102,-4,14,122,0,14,107,-14,39,112,107700,0,
-24,9,107,4,14,127,-4,14,117,-34,39,117,107800,0,
-24,9,107,0,9,112,-4,14,127,-34,39,117,107900,0,
-19,4,122,0,9,122,-19,19,122,-19,34,156,108000,0,
-14,-4,98,-4,14,122,-19,14,122,-9,19,107,108100,0,
-9,-4,98,-4,14,122,9,19,127,-24,39,112,108200,0,
-9,-9,112,-4,24,127,9,19,127,0,14,127,108300,0,
-9,-9,112,9,19,117,9,0,112,0,14,127,108400,0,
-29,9,107,0,34,98,4,9,112,-14,34,122,108500,0,
-4,-9,102,9,29,122,0,9,127,0,14,88,108600,0,
-9,4,112,9,29,122,9,4,112,-9,14,98,108700,0,
-24,9,127,9,14,117,9,4,112,-14,34,112,108800,0,
-24,9,127,14,29,93,-4,4,132,-14,34,112,108900,0,
-24,0,112,9,29,122,0,9,127,-19,14,117,109000,0,
-9,4,98,9,4,122,4,0,112,-24,34,117,109100,0,
-29,9,98,19,14,117,-4,14,122,0,34,122,106000,1,
-29,9,98,19,14,117,-4,14,122,0,34,122,106100,2,
-14,-9,98,14,9,112,-4,14,122,-14,29,83,106200,0,
14,-9,112,-4,-9,161,4,19,132,-14,29,83,106300,0,
-14,4,112,4,9,117,29,14,102,-14,39,107,106400,0,
-14,4,112,-4,19,122,0,34,132,-9,49,102,106500,0,
-24,9,137,-4,19,122,-9,24,117,-9,49,102,106600,0,
-14,0,112,34,9,102,-9,24,117,-24,29,117,106700,0,
-24,0,112,4,4,44,0,9,98,9,24,98,106800,0,
-14,-4,88,4,14,107,-4,14,127,-29,19,112,106900,0,
-14,-4,88,9,9,127,4,4,132,-9,19,122,107000,0,
-4,0,83,9,9,127,9,9,112,-9,19,122,107100,0,
-4,4,98,4,9,117,-4,9,137,-14,34,117,107200,0,
-19,0,107,0,29,107,-4,9,137,-24,39,102,107300,0,
-14,0,102,4,9,112,0,19,112,0,34,112,107400,0,
-14,0,102,-4,29,112,-9,14,127,-14,9,117,107500,0,
-24,0,102,-4,29,112,0,24,112,-14,9,117,107600,0,
-14,4,107,9,29,142,14,0,112,-19,39,98,107700,0,
-14,-9,93,4,24,107,14,0,112,-19,24,117,107800,0,
-14,-9,93,4,14,112,0,4,142,-9,34,117,107900,0,
-14,4,63,9,29,127,-14,19,117,-9,34,117,108000,0,
-4,-4,102,9,29,127,4,14,102,-14,49,112,108100,0,
-19,0,102,9,4,142,-14,4,127,-9,19,98,108200,0,
-9,-4,112,19,24,122,-14,4,127,-19,39,117,108300,0,
-9,-4,112,14,14,107,-4,0,132,-4,19,107,108400,0,
-29,9,98,14,4,112,9,4,127,-4,19,107,108500,0,
-9,4,102,9,24,117,0,14,122,-4,39,112,108600,0,
-19,4,122,9,24,117,9,4,132,-24,39,142,108700,0,
-19,0,112,14,19,127,4,9,117,-14,39,127,108800,0,
-19,0,112,19,29,112,4,9,117,-14,39,107,108900,0,
9,-14,102,4,14,107,4,19,142,-14,39,107,109000,0,
-4,0,98,19,19,137,4,24,98,-9,19,127,109100,0,
-14,-9,112,9,19,122,-4,4,117,-24,19,93,106000,0,
0,0,107,9,19,122,-4,4,117,-19,29,98,106100,0,
-9,-9,107,-24,34,112,-4,4,117,-14,39,107,106200,0,
-9,-9,102,9,14,122,0,19,117,-14,29,117,106300,0,
-29,-9,98,14,9,107,-9,9,83,-19,14,122,106400,0,
-29,-9,98,9,14,127,0,4,122,-19,14,122,106500,0,
-19,-4,93,9,14,127,19,4,132,-24,19,112,106600,0,
-4,0,93,14,0,127,19,4,132,-14,34,166,106700,0,
-14,0,93,14,14,117,0,19,107,0,29,107,106800,0,
-14,0,93,0,29,112,0,9,122,-19,29,117,106900,0,
-9,0,98,9,19,107,-19,14,122,-19,29,117,107000,0,
-19,0,93,9,19,107,4,4,122,-19,19,93,107100,0,
-19,0,98,0,24,122,4,0,132,-4,39,107,107200,0,
-24,0,88,9,19,112,4,0,132,-9,34,142,107300,0,
-24,0,88,0,9,102,4,9,117,9,9,107,107400,0,
0,0,78,24,34,98,4,9,112,9,9,107,107500,0,
14,-14,102,4,19,93,9,9,127,-4,24,117,107600,0,
0,-9,88,4,19,93,0,19,122,-14,34,93,107700,0,
-4,-14,117,9,9,117,0,19,122,-9,29,102,107800,0,
-4,-14,117,4,19,117,0,4,127,-9,29,102,107900,0,
-29,0,102,4,19,132,4,4,117,-14,34,142,108000,0,
-9,34,98,4,9,107,4,4,122,4,19,122,108100,0,
-19,9,107,4,9,107,-9,4,122,-19,29,112,108200,0,
-19,9,107,14,14,112,-14,9,127,-9,39,107,108300,0,
-14,0,122,9,0,122,-14,9,127,-9,39,107,108400,0,
-14,0,107,29,14,122,14,0,122,9,4,117,108500,0,
-14,0,98,-4,29,112,24,19,102,-19,29,132,108600,0,
-19,0,107,-4,29,112,-4,9,147,-19,19,102,108700,0,
-19,0,107,-9,24,127,0,4,122,-9,24,112,108800,0,
-4,0,88,9,24,122,0,4,122,-9,24,112,108900,0,
-14,34,93,4,24,88,-4,4,122,9,14,102,109000,0,
-34,4,117,-4,19,107,4,9,122,-24,34,88,109100,0,
-9,9,88,0,14,117,0,19,127,-14,34,117,106000,0,
-14,9,98,4,24,98,-4,24,117,-14,24,98,106100,0,
-19,-4,117,4,34,112,-4,24,117,-19,29,132,106200,0,
-4,0,112,14,9,122,9,4,102,0,44,117,106300,0,
-24,14,107,0,14,107,-4,14,132,-9,39,117,106400,0,
-24,14,107,14,24,107,4,9,127,-9,39,117,106500,0,
-9,4,112,14,24,107,0,19,107,-9,34,98,106600,0,
-24,-39,112,9,19,127,0,14,117,-19,29,112,106700,0,
-14,4,93,9,-14,127,0,14,117,-24,24,107,106800,0,
-9,-9,98,14,9,122,4,4,132,-24,24,107,106900,0,
-9,-9,98,14,-4,132,19,14,112,-24,19,112,107000,0,
-9,4,107,14,-4,132,-4,14,132,-24,39,117,107100,0,
-14,-4,112,0,14,127,0,4,137,-14,29,117,107200,0,
-19,-9,98,9,19,112,0,4,137,-9,19,122,107300,0,
-19,-9,98,-14,14,107,19,0,107,-9,19,122,107400,0,
-9,0,127,0,19,93,0,9,127,4,14,88,107500,0,
-19,4,112,0,19,93,4,4,127,-9,14,78,107600,0,
-4,-4,88,4,14,107,19,4,98,-14,39,132,107700,0,
-4,-9,88,9,39,122,4,4,122,0,39,132,107800,0,
-4,-9,88,0,14,142,4,4,122,0,39,132,107900,0,
-19,-4,102,-4,14,117,-9,14,122,-19,29,117,108000,0,
-9,-4,88,-4,14,117,0,24,127,-9,9,132,108100,0,
-24,9,107,4,0,117,0,19,122,-24,19,102,108200,0,
-4,9,107,4,-4,117,4,9,122,-29,39,107,108300,0,
-4,9,107,-9,24,127,4,9,122,-29,39,107,108400,0,
-14,9,107,-4,19,112,0,9,98,-14,29,122,108500,0,
-9,4,102,-4,19,112,0,0,102,-14,29,107,108600,0,
-9,-9,117,0,4,127,4,9,122,-19,39,102,108700,0,
-9,-9,117,4,9,88,9,14,117,-19,39,102,108800,0,
-19,-14,112,0,14,112,9,14,117,-19,34,93,108900,0,
-4,-4,102,4,4,122,-4,4,151,-14,34,93,109000,0,
-9,0,93,4,4,122,0,4,127,-14,39,117,109100,0,
-9,4,102,4,9,117,0,9,107,-9,14,127,106000,0,
0,-4,112,4,19,132,-4,9,132,-9,14,127,106100,0,
-19,4,107,4,19,132,0,0,132,-14,29,117,106200,0,
-9,4,117,19,14,112,0,0,132,-14,29,122,106300,0,
-19,0,112,9,9,122,-4,9,127,-14,34,117,106400,0,
-19,0,112,-4,19,127,39,-4,127,-4,39,132,106500,0,
9,0,102,0,14,127,-4,9,117,-4,39,132,106600,0,
-4,-29,102,0,14,127,14,4,127,-9,14,88,106700,0,
-9,-9,93,-9,24,117,14,4,127,-19,24,93,106800,0,
-19,0,102,4,9,122,0,24,98,-19,29,98,106900,0,
-19,0,102,4,19,93,0,9,127,-9,29,98,107000,0,
-14,0,102,19,14,132,-14,14,127,-9,29,98,107100,0,
-9,-4,98,9,0,127,9,4,112,-19,24,127,107200,0,
-14,-9,112,9,0,127,4,4,122,-19,19,122,107300,0,
-14,-9,112,0,19,112,4,4,122,-14,19,117,107400,0,
-9,-9,122,24,-4,112,0,9,122,-24,24,107,107500,0,
-9,-9,117,9,9,132,14,-4,137,-24,24,107,107600,0,
-29,-9,112,-4,14,122,4,4,132,-4,34,117,107700,0,
-24,-14,102,-4,14,122,14,14,112,-9,29,122,107800,0,
-24,-14,102,-4,14,112,14,14,112,-19,49,117,107900,0,
-24,-4,98,-4,39,147,0,9,137,-19,49,117,108000,0,
-19,0,83,14,19,112,9,4,117,-14,39,78,108100,0,
-14,-9,83,14,19,122,-9,24,132,-14,19,107,108200,0,
-9,-9,107,14,19,122,4,14,127,-24,34,127,108300,0,
-9,-9,107,14,24,107,-4,14,127,-19,9,102,108400,0,
-19,-9,102,9,14,93,-4,14,127,-19,9,102,108500,0,
-14,-9,127,0,58,107,-14,9,102,9,9,107,108600,0,
-24,4,98,0,29,122,-14,9,127,-29,34,142,108700,0,
-24,4,98,0,29,122,0,9,98,-14,34,122,108800,0,
-19,-19,117,9,9,102,-4,4,112,-14,34,107,108900,0,
-4,-14,102,39,0,98,-4,4,112,-14,34,107,109000,0,
-19,-9,102,9,19,98,0,14,137,-4,24,83,109100,0,
-4,-4,98,9,24,122,4,4,112,-9,24,112,106000,0,
-9,-9,102,-4,29,122,4,4,127,-19,44,112,106100,0,
-9,14,112,-4,29,122,4,4,127,-29,29,156,106200,0,
0,14,117,9,9,107,4,19,117,-9,14,127,106300,0,
-9,-14,107,4,14,117,0,0,132,-14,34,127,106400,0,
-9,-14,107,14,0,127,-4,0,132,-14,34,127,106500,0,
-14,0,93,19,19,122,-9,4,107,-9,24,122,106600,0,
-4,0,102,19,19,122,-9,4,107,-19,29,132,106700,0,
-4,-4,102,19,14,117,4,4,107,-24,29,98,106800,0,
-4,-4,102,4,29,151,-9,19,112,-9,19,112,106900,0,
-39,4,102,0,14,112,9,19,122,-9,19,112,107000,0,
-19,0,107,4,29,98,14,4,122,-4,29,127,107100,0,
-24,4,112,4,29,98,4,0,117,-24,29,102,107200,0,
-9,-14,102,9,19,107,4,0,117,-19,29,132,107300,0,
-9,-14,102,4,14,63,-9,19,127,-19,29,132,107400,0,
-4,-4,117,9,19,107,4,-4,117,-24,29,83,107500,0,
4,-14,93,0,19,107,14,4,98,-9,39,102,107600,0,
-24,0,112,0,19,107,4,4,122,-14,39,112,107700,0,
-14,0,107,-4,24,127,4,4,122,-9,29,117,107800,0,
-14,0,107,9,34,107,29,4,112,-9,29,117,107900,0,
-14,0,107,9,9,112,9,9,171,-19,24,102,108000,0,
-29,4,102,9,14,112,0,4,122,34,-14,127,108100,0,
-29,9,107,9,14,112,-9,14,102,-9,19,102,108200,0,
-29,9,107,24,9,112,-4,14,117,-19,19,107,108300,0,
4,-24,117,9,9,112,-4,14,117,-19,19,107,108400,0,
-14,-14,53,0,24,122,9,4,112,-4,24,107,108500,0,
-19,0,98,-9,29,127,-14,9,132,-14,24,112,108600,0,
-14,0,102,-9,29,127,4,9,117,-14,24,102,108700,0,
-14,0,102,-29,53,132,-4,4,122,-4,19,107,108800,0,
-9,4,112,0,19,122,-4,4,122,-4,19,107,108900,0,
-19,9,102,0,14,112,-9,24,112,-9,19,127,109000,0,
-4,-4,83,4,19,112,0,44,151,-24,14,98,109100,0,
-9,0,102,4,14,112,-4,14,107,-24,29,98,106000,0,
-9,0,102,4,14,112,-9,9,107,-24,29,98,106100,0,
-19,0,98,14,19,122,-9,9,107,-14,29,102,106200,0,
-9,-9,88,9,19,127,-24,9,98,0,34,112,106300,0,
4,-14,112,9,19,117,-9,4,107,-24,29,102,106400,0,
4,-14,112,19,14,117,0,4,117,-24,9,107,106500,0,
-9,14,117,19,14,117,0,0,117,-24,9,107,106600,0,
-24,0,102,34,0,102,-4,14,137,-14,24,112,106700,0,
-24,4,107,0,14,132,-4,14,137,-9,34,122,106800,0,
-9,-9,98,9,9,127,-9,9,137,-19,29,132,106900,0,
-9,-9,98,9,29,112,-9,14,117,-9,34,107,107000,0,
-19,-9,98,9,29,112,9,4,112,-9,34,107,107100,0,
-24,-9,93,4,14,151,-4,4,132,-9,34,117,107200,0,
-14,9,102,9,19,117,-4,4,132,-24,19,122,107300,0,
-14,9,102,19,19,102,-9,9,107,-9,14,107,107400,0,
-4,-4,107,0,14,107,0,24,117,-9,14,107,107500,0,
-14,0,98,0,14,107,4,14,122,-9,44,102,107600,0,
-14,0,102,4,9,127,0,9,117,-9,29,112,107700,0,
-9,-4,107,4,29,107,0,9,117,-24,34,107,107800,0,
-9,-4,107,-9,39,137,0,0,102,-9,24,107,107900,0,
-9,4,98,4,39,107,-4,14,132,-9,24,107,108000,0,
-39,-14,98,14,29,117,19,0,117,-29,34,127,108100,0,
-19,-4,93,14,29,117,9,14,102,-58,53,137,108200,0,
-29,0,107,4,29,112,14,4,142,-14,14,112,108300,0,
-29,0,107,14,14,117,14,4,142,-4,24,117,108400,0,
-9,-9,112,0,4,112,9,14,122,-4,24,117,108500,0,
14,-4,102,19,24,117,0,-9,107,-9,24,102,108600,0,
0,0,107,19,24,117,19,4,112,-4,39,102,108700,0,
0,0,107,0,19,107,-4,14,117,0,24,117,108800,0,
-9,-9,78,0,29,142,-4,14,117,-9,29,112,108900,0,
-19,4,98,-9,19,102,14,14,107,-9,29,112,109000,0,
-19,4,93,9,14,137,0,14,132,-9,29,112,109100,0,
-14,4,112,0,4,132,9,4,102,0,14,107,106000,0,
-14,4,112,0,24,102,4,0,112,0,14,107,106100,0,
-29,4,102,0,24,102,4,0,112,-24,24,122,106200,0,
-9,0,112,0,58,98,9,9,112,-9,-4,122,106300,0,
-14,-4,88,4,34,117,-4,-4,156,-9,19,117,106400,0,
-14,-4,88,14,19,132,9,19,112,-9,24,117,106500,0,
-9,0,127,9,19,137,-4,14,122,-9,24,117,106600,0,
-9,4,107,9,19,137,-4,14,122,-4,39,132,106700,0,
