-24,-4,102,24,14,127,4,14,112,-9,24,107,130,0,
-19,9,88,-4,14,112,-4,4,112,-9,24,107,-291,628,
-29,4,93,0,14,137,14,4,122,-9,24,127,130,628,
-29,4,93,9,24,107,-4,24,117,-24,34,132,-24,628,
-14,0,88,9,24,107,0,9,112,-14,29,122,-100,628,
-44,-9,78,0,29,102,0,9,112,-14,29,122,150,628,
-19,-4,112,-9,39,112,-4,-9,151,-19,39,117,132,0,
-4,0,107,0,9,122,-9,9,137,-19,34,117,76,0,
-4,0,107,4,29,117,4,4,117,-24,24,122,22,0,
-19,0,112,4,29,117,4,4,112,-14,29,122,-95,0,
-29,14,102,4,19,117,4,4,112,-14,29,122,-206,628,
4,-4,102,4,29,117,-9,19,112,4,34,98,-29,628,
4,-4,102,4,24,127,-4,4,102,-34,29,53,405,0,
-9,9,93,0,14,98,-14,19,112,-14,24,102,-242,0,
-9,-4,102,0,14,98,0,24,112,-19,39,112,-178,628,
-19,-9,112,0,24,112,0,14,102,-19,39,112,-219,627,
-14,-9,102,9,29,151,0,14,102,-9,24,127,54,628,
-14,-9,102,4,14,107,4,9,117,4,34,102,25,628,
-14,-9,98,4,29,102,9,4,137,-24,29,73,181,628,
-4,-9,122,4,29,102,-4,19,122,-4,24,112,-163,628,
-14,-4,107,24,19,122,-4,9,137,-4,24,112,236,628,
-9,4,98,4,19,83,-4,9,137,-19,29,107,39,0,
-9,4,98,9,24,98,14,9,117,-14,24,93,-88,628,
-4,4,102,0,14,107,4,9,122,-4,19,102,-382,627,
-19,0,107,0,14,107,24,4,132,-4,19,102,174,628,
-24,9,117,-4,49,117,-4,4,132,-24,19,112,-269,627,
-24,9,117,-9,24,132,-9,14,122,-14,14,122,-487,627,
-9,-4,93,9,19,117,-9,14,122,-24,39,102,293,627,
-9,-4,181,4,-4,117,-4,14,112,-24,39,107,-142,627,
-14,4,102,4,-4,117,-4,9,127,-24,39,107,59,627,
-9,0,102,0,19,102,-14,9,102,-14,34,127,102,627,
-9,0,102,-4,29,122,0,4,107,-19,58,98,289,627,
-9,-9,98,4,29,117,4,9,132,-14,24,132,-114,628,
-4,-14,83,0,24,127,-14,14,142,-4,9,112,-114,628,
-4,-14,83,-4,19,122,0,4,122,-4,9,112,-256,627,
-19,-14,102,-4,19,122,-9,14,112,-9,14,127,-192,627,
-4,-14,98,14,0,117,-9,14,112,0,24,112,12,627,
-9,0,98,14,24,112,0,9,98,-24,29,122,215,627,
-14,-4,98,9,19,112,0,0,117,-14,39,117,26,627,
-14,-4,98,9,19,112,-4,4,117,-14,39,117,47,627,
-14,0,107,9,19,112,9,14,117,-4,19,102,-291,627,
4,-4,122,-4,9,117,4,14,117,-19,14,112,-142,627,
-14,4,88,4,14,102,4,14,117,-14,29,93,-487,627,
0,9,102,-4,14,107,0,4,127,-9,24,117,-137,626,
0,9,102,4,29,98,-9,9,122,-9,24,117,88,626,
-14,4,98,4,29,98,4,24,137,0,29,117,-206,626,
-24,0,102,4,19,98,-4,14,127,4,19,117,86,626,
-14,4,102,-9,29,132,-4,14,127,-4,19,107,-100,626,
-14,4,102,4,24,102,-19,9,112,-24,34,122,244,626,
-4,14,102,-9,19,107,-29,9,117,-24,34,122,143,627,
-4,-9,122,-9,19,107,0,4,107,-14,19,117,109,627,
-4,-9,107,24,4,107,-4,4,107,-29,39,122,426,627,
-14,-4,107,-19,44,137,-4,4,107,-24,29,102,346,628,
-14,-4,107,4,14,102,9,14,137,-24,29,102,-24,627,
-14,-4,98,0,14,102,-4,0,137,-29,39,117,194,628,
-19,4,107,0,14,102,0,4,117,-14,14,171,-382,627,
-14,4,93,4,14,107,0,4,127,-19,29,117,-100,627,
-14,4,93,73,-9,127,0,9,127,-14,29,107,200,627,
-14,-4,88,0,14,102,0,9,127,-14,29,107,-355,627,
-19,0,93,4,19,107,9,14,122,-29,39,127,53,627,
-9,-4,117,4,19,107,4,-4,122,-29,39,117,143,627,
-9,-14,107,19,24,122,-9,34,137,-14,29,137,150,627,
-9,-14,107,-4,0,127,9,9,122,-19,39,112,158,628,
-14,-9,98,0,14,117,9,9,122,-19,39,112,122,628,
-24,4,117,-4,19,112,0,9,107,-19,14,117,-242,628,
-9,9,102,-9,29,88,-4,19,127,-19,34,117,-24,628,
-9,9,102,-9,29,88,4,9,127,-19,34,117,166,628,
-19,14,107,9,14,117,-4,4,122,-19,29,142,-360,627,
-14,0,83,-4,24,112,-4,4,122,-19,39,132,-65,627,
-19,4,102,-4,14,117,-4,9,112,-19,19,98,-536,627,
-4,14,102,4,24,122,-24,9,117,-24,24,122,199,627,
-4,14,102,0,4,112,4,4,122,-24,24,122,17,627,
-19,-4,112,0,4,112,-4,4,98,4,24,102,53,627,
-9,4,122,4,9,112,-4,4,98,-9,29,63,-255,627,
-14,14,107,0,4,117,-4,4,98,-19,34,117,-68,627,
-9,-9,98,-4,14,117,-4,9,181,-4,9,112,-473,626,
-9,-9,98,-9,14,122,-9,4,122,-4,9,112,-319,626,
-14,4,102,-9,14,122,-4,9,132,-9,29,112,-137,626,
-14,9,107,0,19,93,-4,9,132,0,34,102,12,626,
-4,-4,83,14,4,122,0,4,112,-4,29,88,-142,626,
-4,-4,83,29,9,122,0,4,127,-19,39,102,348,626,
-9,34,102,9,14,127,14,14,107,-19,39,102,53,626,
-9,4,142,9,14,127,0,19,122,-19,44,98,26,626,
-19,14,98,0,24,112,9,9,127,-19,29,102,-227,626,
-9,-4,107,0,24,78,9,9,127,-29,39,107,310,626,
-9,-4,107,0,39,122,-4,14,127,-29,39,107,298,626,
4,0,93,9,19,132,0,-4,127,-14,39,122,326,627,
9,-9,78,9,19,132,0,19,98,-24,19,102,31,627,
-14,-14,102,4,9,112,-9,19,112,-9,24,107,-51,627,
-24,4,122,-9,19,112,-9,19,112,-24,39,112,-397,626,
-24,4,122,4,19,102,-9,9,93,-24,39,112,-60,626,
-9,-14,93,-4,19,112,-4,19,117,-9,29,102,-346,626,
-4,0,102,-4,19,112,4,4,112,29,4,117,-37,626,
-9,0,107,0,14,112,-9,14,122,-14,19,127,-178,626,
-9,0,107,29,14,117,-9,14,132,-14,29,122,152,626,
-4,0,78,-4,24,112,-9,14,132,-14,29,122,12,626,
-63,-9,147,-24,14,166,34,44,112,-53,14,93,503,0,
-44,-14,127,-34,-9,161,29,34,107,-58,-9,98,468,0,
-44,-14,127,-44,4,151,53,29,107,-58,-9,98,730,1,
-9,4,83,-44,4,151,34,34,107,-29,-4,102,389,2,
24,9,44,-14,4,112,34,34,107,-14,14,122,415,2,
4,34,88,9,19,112,39,49,112,4,24,102,17,2,
34,19,127,9,0,127,49,34,117,29,49,117,194,2,
34,19,127,4,14,112,44,49,93,29,49,117,-227,2,
-9,0,161,4,14,112,39,44,107,44,34,127,433,2,
-14,-19,127,24,24,107,39,44,107,0,44,88,24,2,
-44,-24,73,44,19,88,44,34,127,-24,19,102,66,3,
-44,-24,73,19,29,83,34,29,83,-19,0,93,529,3,
-49,-29,4,29,24,83,39,29,117,-19,0,93,513,4,
-39,-9,39,29,24,83,39,29,117,-24,-14,93,384,4,
-9,24,93,19,29,88,39,29,117,-19,4,78,53,4,
19,19,161,19,34,112,49,53,107,-29,0,98,673,5,
19,19,161,39,49,88,49,29,117,-34,29,107,135,5,
49,9,196,44,29,132,49,29,112,-34,29,107,126,5,
-9,24,161,44,29,132,49,9,117,-14,53,132,-46,5,
9,-24,49,44,34,166,63,24,112,14,39,151,292,5,
-58,-24,9,4,58,200,63,24,112,29,39,147,1121,6,
-58,-24,9,29,19,156,68,29,93,29,39,147,800,7,
-73,-14,49,9,19,161,39,29,102,34,39,122,756,8,
-29,-4,102,9,19,161,63,29,98,14,19,102,565,8,
-19,4,176,14,4,132,63,9,102,-9,14,68,-112,8,
-19,4,176,14,-34,102,63,9,102,-49,-4,68,597,9,
39,14,156,4,-29,93,34,29,88,-49,-4,68,932,10,
49,24,117,-19,-29,98,44,39,166,-53,0,98,1240,11,
39,19,88,-19,-29,98,44,39,102,-53,9,102,1123,12,
-19,4,68,-29,-14,73,49,14,98,-44,39,132,643,13,
-19,4,68,-34,-34,73,49,14,98,14,44,147,887,14,
-34,-19,93,-29,-19,68,49,39,78,14,44,147,287,14,
-14,4,107,9,24,122,-19,24,112,-24,39,117,199,0,
-14,4,107,9,24,112,-4,4,117,-34,39,112,320,0,
0,-9,98,4,24,117,-4,14,117,-34,39,112,407,0,
-19,-14,88,4,24,117,0,4,112,0,24,112,235,1,
4,-9,98,4,14,127,0,4,112,-4,29,83,89,1,
-24,0,102,24,19,107,0,4,112,-4,39,83,398,1,
-24,0,102,4,24,117,14,-4,127,-4,39,83,362,2,
-9,-9,98,9,14,117,4,9,132,-19,39,88,122,2,
19,-4,112,9,14,117,4,9,117,-24,24,112,220,2,
-9,-9,102,9,24,122,4,9,117,-4,34,107,89,2,
-4,-4,102,14,19,117,-9,9,117,-9,39,127,249,2,
-4,-4,102,4,19,127,4,0,127,-9,39,127,-37,2,
-19,9,107,0,19,112,14,9,132,-29,29,122,39,2,
-14,0,102,0,19,112,9,4,122,0,49,122,284,2,
-4,4,107,9,29,112,9,4,122,-19,24,127,-51,2,
-4,4,107,29,24,93,-4,9,142,-19,44,102,420,3,
-4,-9,142,14,9,88,9,9,127,-19,44,102,165,3,
-14,0,112,0,24,117,9,9,112,-19,34,117,89,3,
0,-4,98,0,24,117,14,14,98,-9,19,127,45,3,
-9,0,102,0,19,107,-9,19,117,-9,29,107,-227,3,
-9,0,102,-4,14,107,-9,19,117,-19,44,117,12,3,
-24,4,107,4,19,93,14,14,107,-19,44,117,45,3,
-9,-24,107,0,19,112,9,9,102,-9,34,122,53,3,
-4,0,83,0,19,112,-4,19,112,-9,24,107,-201,3,
-9,9,112,9,9,122,-9,4,112,-9,34,112,-286,3,
-9,9,112,-24,24,117,-9,4,112,-9,34,112,-60,2,
-9,4,102,0,14,93,4,14,117,-19,14,112,-382,2,
-24,4,122,0,14,122,0,4,112,-24,34,117,-377,2,
-14,9,107,0,14,122,-4,4,112,-4,29,122,-100,2,
-14,9,107,0,19,117,0,4,107,-4,34,117,-158,1,
-9,-14,112,-34,44,107,9,14,107,-4,34,117,488,2,
-19,4,102,9,24,102,9,14,107,0,34,107,-46,2,
-14,-4,107,0,9,122,-9,14,127,-9,29,102,-65,628,
